Time,Value
02.12.2023 04:45:00,937
02.12.2023 05:00:00,4466
02.12.2023 05:15:00,6798
02.12.2023 05:30:00,4937
02.12.2023 05:45:00,5733
02.12.2023 06:00:00,736
02.12.2023 06:15:00,4529
02.12.2023 06:30:00,8249
02.12.2023 06:45:00,6292
02.12.2023 07:00:00,3331
02.12.2023 07:15:00,8875
02.12.2023 07:30:00,5728
02.12.2023 07:45:00,703
02.12.2023 08:00:00,1256
02.12.2023 08:15:00,9394
02.12.2023 08:30:00,7980
02.12.2023 08:45:00,4485
02.12.2023 09:00:00,8695
02.12.2023 09:15:00,9513
02.12.2023 09:30:00,6389
02.12.2023 09:45:00,5674
02.12.2023 10:00:00,7810
02.12.2023 10:15:00,8027
02.12.2023 10:30:00,6022
02.12.2023 10:45:00,6919
02.12.2023 11:00:00,2966
02.12.2023 11:15:00,5384
02.12.2023 11:30:00,9599
02.12.2023 11:45:00,9410
02.12.2023 12:00:00,4869
02.12.2023 12:15:00,9340
02.12.2023 12:30:00,4467
02.12.2023 12:45:00,6694
02.12.2023 13:00:00,4714
02.12.2023 13:15:00,4294
02.12.2023 13:30:00,5224
02.12.2023 13:45:00,9966
02.12.2023 14:00:00,3318
02.12.2023 14:15:00,1242
02.12.2023 14:30:00,4369
02.12.2023 14:45:00,9916
02.12.2023 15:00:00,1334
02.12.2023 15:15:00,6042
02.12.2023 15:30:00,9841
02.12.2023 15:45:00,1955
02.12.2023 16:00:00,8599
02.12.2023 16:15:00,5336
02.12.2023 16:30:00,1027
02.12.2023 16:45:00,8149
02.12.2023 17:00:00,6381
02.12.2023 17:15:00,7435
02.12.2023 17:30:00,6867
02.12.2023 17:45:00,9179
02.12.2023 18:00:00,8348
02.12.2023 18:15:00,8732
02.12.2023 18:30:00,9270
02.12.2023 18:45:00,9973
02.12.2023 19:00:00,2781
02.12.2023 19:15:00,8785
02.12.2023 19:30:00,4252
02.12.2023 19:45:00,5244
02.12.2023 20:00:00,1267
02.12.2023 20:15:00,3376
02.12.2023 20:30:00,7080
02.12.2023 20:45:00,1063
02.12.2023 21:00:00,6473
02.12.2023 21:15:00,625
02.12.2023 21:30:00,8616
02.12.2023 21:45:00,6931
02.12.2023 22:00:00,4855
02.12.2023 22:15:00,6240
02.12.2023 22:30:00,8513
02.12.2023 22:45:00,8383
02.12.2023 23:00:00,1190
02.12.2023 23:15:00,2274
02.12.2023 23:30:00,7792
02.12.2023 23:45:00,6638
03.12.2023 00:00:00,1265
03.12.2023 00:15:00,6754
03.12.2023 00:30:00,1375
03.12.2023 00:45:00,7881
03.12.2023 01:00:00,8141
03.12.2023 01:15:00,8462
03.12.2023 01:30:00,3901
03.12.2023 01:45:00,4659
03.12.2023 02:00:00,7003
03.12.2023 02:15:00,7348
03.12.2023 02:30:00,3561
03.12.2023 02:45:00,6153
03.12.2023 03:00:00,1197
03.12.2023 03:15:00,887
03.12.2023 03:30:00,5476
03.12.2023 03:45:00,1353
03.12.2023 04:00:00,7394
03.12.2023 04:15:00,753
03.12.2023 04:30:00,8681
03.12.2023 04:45:00,4185
03.12.2023 05:00:00,7678
03.12.2023 05:15:00,1783
03.12.2023 05:30:00,965
03.12.2023 05:45:00,2307
03.12.2023 06:00:00,3519
03.12.2023 06:15:00,5289
03.12.2023 06:30:00,1636
03.12.2023 06:45:00,5280
03.12.2023 07:00:00,4057
03.12.2023 07:15:00,4217
03.12.2023 07:30:00,9325
03.12.2023 07:45:00,7104
03.12.2023 08:00:00,986
03.12.2023 08:15:00,8085
03.12.2023 08:30:00,8758
03.12.2023 08:45:00,6718
03.12.2023 09:00:00,9144
03.12.2023 09:15:00,8322
03.12.2023 09:30:00,648
03.12.2023 09:45:00,9386
03.12.2023 10:00:00,4082
03.12.2023 10:15:00,3761
03.12.2023 10:30:00,7960
03.12.2023 10:45:00,5724
03.12.2023 11:00:00,4529
03.12.2023 11:15:00,8739
03.12.2023 11:30:00,4842
03.12.2023 11:45:00,8947
03.12.2023 12:00:00,5332
03.12.2023 12:15:00,1062
03.12.2023 12:30:00,3270
03.12.2023 12:45:00,2193
03.12.2023 13:00:00,5359
03.12.2023 13:15:00,667
03.12.2023 13:30:00,8685
03.12.2023 13:45:00,8551
03.12.2023 14:00:00,6455
03.12.2023 14:15:00,8685
03.12.2023 14:30:00,5668
03.12.2023 14:45:00,2569
03.12.2023 15:00:00,1131
03.12.2023 15:15:00,1486
03.12.2023 15:30:00,3449
03.12.2023 15:45:00,2700
03.12.2023 16:00:00,6797
03.12.2023 16:15:00,5773
03.12.2023 16:30:00,5135
03.12.2023 16:45:00,2393
03.12.2023 17:00:00,7790
03.12.2023 17:15:00,6032
03.12.2023 17:30:00,9705
03.12.2023 17:45:00,1945
03.12.2023 18:00:00,7435
03.12.2023 18:15:00,8244
03.12.2023 18:30:00,4666
03.12.2023 18:45:00,3898
03.12.2023 19:00:00,6907
03.12.2023 19:15:00,9876
03.12.2023 19:30:00,9472
03.12.2023 19:45:00,3466
03.12.2023 20:00:00,8310
03.12.2023 20:15:00,8868
03.12.2023 20:30:00,3820
03.12.2023 20:45:00,5016
03.12.2023 21:00:00,7519
03.12.2023 21:15:00,9988
03.12.2023 21:30:00,3019
03.12.2023 21:45:00,7719
03.12.2023 22:00:00,5425
03.12.2023 22:15:00,3474
03.12.2023 22:30:00,3701
03.12.2023 22:45:00,1192
03.12.2023 23:00:00,2845
03.12.2023 23:15:00,7836
03.12.2023 23:30:00,7588
03.12.2023 23:45:00,2080
04.12.2023 00:00:00,7266
04.12.2023 00:15:00,8455
04.12.2023 00:30:00,1245
04.12.2023 00:45:00,8712
04.12.2023 01:00:00,9744
04.12.2023 01:15:00,6567
04.12.2023 01:30:00,2300
04.12.2023 01:45:00,1938
04.12.2023 02:00:00,946
04.12.2023 02:15:00,9102
04.12.2023 02:30:00,1059
04.12.2023 02:45:00,843
04.12.2023 03:00:00,7271
04.12.2023 03:15:00,3354
04.12.2023 03:30:00,2669
04.12.2023 03:45:00,2150
04.12.2023 04:00:00,1167
04.12.2023 04:15:00,3641
04.12.2023 04:30:00,5530
04.12.2023 04:45:00,7354
04.12.2023 05:00:00,7089
04.12.2023 05:15:00,2530
04.12.2023 05:30:00,2847
04.12.2023 05:45:00,8245
04.12.2023 06:00:00,8193
04.12.2023 06:15:00,4148
04.12.2023 06:30:00,5908
04.12.2023 06:45:00,4447
04.12.2023 07:00:00,9550
04.12.2023 07:15:00,5614
04.12.2023 07:30:00,5619
04.12.2023 07:45:00,6722
04.12.2023 08:00:00,2892
04.12.2023 08:15:00,8849
04.12.2023 08:30:00,8666
04.12.2023 08:45:00,5748
04.12.2023 09:00:00,8714
04.12.2023 09:15:00,5430
04.12.2023 09:30:00,2227
04.12.2023 09:45:00,5783
04.12.2023 10:00:00,5299
04.12.2023 10:15:00,6606
04.12.2023 10:30:00,3329
04.12.2023 10:45:00,3301
04.12.2023 11:00:00,1986
04.12.2023 11:15:00,2581
04.12.2023 11:30:00,6007
04.12.2023 11:45:00,8635
04.12.2023 12:00:00,1587
04.12.2023 12:15:00,2643
04.12.2023 12:30:00,7302
04.12.2023 12:45:00,7458
04.12.2023 13:00:00,771
04.12.2023 13:15:00,9376
04.12.2023 13:30:00,5212
04.12.2023 13:45:00,8336
04.12.2023 14:00:00,3745
04.12.2023 14:15:00,2365
04.12.2023 14:30:00,4774
04.12.2023 14:45:00,9948
04.12.2023 15:00:00,4442
04.12.2023 15:15:00,9578
04.12.2023 15:30:00,7951
04.12.2023 15:45:00,9317
04.12.2023 16:00:00,1274
04.12.2023 16:15:00,7584
04.12.2023 16:30:00,3573
04.12.2023 16:45:00,8196
04.12.2023 17:00:00,1431
04.12.2023 17:15:00,7086
04.12.2023 17:30:00,8689
04.12.2023 17:45:00,9833
04.12.2023 18:00:00,3062
04.12.2023 18:15:00,7878
04.12.2023 18:30:00,5581
04.12.2023 18:45:00,1534
04.12.2023 19:00:00,6814
04.12.2023 19:15:00,9989
04.12.2023 19:30:00,5792
04.12.2023 19:45:00,9287
04.12.2023 20:00:00,8621
04.12.2023 20:15:00,6576
04.12.2023 20:30:00,4691
04.12.2023 20:45:00,2213
04.12.2023 21:00:00,6754
04.12.2023 21:15:00,706
04.12.2023 21:30:00,759
04.12.2023 21:45:00,657
04.12.2023 22:00:00,5774
04.12.2023 22:15:00,7736
04.12.2023 22:30:00,9217
04.12.2023 22:45:00,1472
04.12.2023 23:00:00,5185
04.12.2023 23:15:00,6367
04.12.2023 23:30:00,9734
04.12.2023 23:45:00,5141
05.12.2023 00:00:00,4197
05.12.2023 00:15:00,1314
05.12.2023 00:30:00,5342
05.12.2023 00:45:00,8581
05.12.2023 01:00:00,5755
05.12.2023 01:15:00,9156
05.12.2023 01:30:00,1027
05.12.2023 01:45:00,5212
05.12.2023 02:00:00,1245
05.12.2023 02:15:00,1389
05.12.2023 02:30:00,1304
05.12.2023 02:45:00,5765
05.12.2023 03:00:00,1577
05.12.2023 03:15:00,6617
05.12.2023 03:30:00,6798
05.12.2023 03:45:00,8367
05.12.2023 04:00:00,9772
05.12.2023 04:15:00,2492
05.12.2023 04:30:00,3588
05.12.2023 04:45:00,6328
05.12.2023 05:00:00,1208
05.12.2023 05:15:00,6428
05.12.2023 05:30:00,790
05.12.2023 05:45:00,623
05.12.2023 06:00:00,4112
05.12.2023 06:15:00,2742
05.12.2023 06:30:00,4502
05.12.2023 06:45:00,1865
05.12.2023 07:00:00,5051
05.12.2023 07:15:00,5848
05.12.2023 07:30:00,4071
05.12.2023 07:45:00,7357
05.12.2023 08:00:00,3681
05.12.2023 08:15:00,4628
05.12.2023 08:30:00,4585
05.12.2023 08:45:00,2970
05.12.2023 09:00:00,5863
05.12.2023 09:15:00,2024
05.12.2023 09:30:00,2894
05.12.2023 09:45:00,8100
05.12.2023 10:00:00,8596
05.12.2023 10:15:00,2037
05.12.2023 10:30:00,8907
05.12.2023 10:45:00,7551
05.12.2023 11:00:00,6035
05.12.2023 11:15:00,9514
05.12.2023 11:30:00,2202
05.12.2023 11:45:00,5092
05.12.2023 12:00:00,3989
05.12.2023 12:15:00,3821
05.12.2023 12:30:00,5906
05.12.2023 12:45:00,7460
05.12.2023 13:00:00,2445
05.12.2023 13:15:00,1564
05.12.2023 13:30:00,3170
05.12.2023 13:45:00,7269
05.12.2023 14:00:00,9747
05.12.2023 14:15:00,9871
05.12.2023 14:30:00,723
05.12.2023 14:45:00,4443
05.12.2023 15:00:00,2102
05.12.2023 15:15:00,8773
05.12.2023 15:30:00,2433
05.12.2023 15:45:00,3347
05.12.2023 16:00:00,2874
05.12.2023 16:15:00,714
05.12.2023 16:30:00,8987
05.12.2023 16:45:00,4179
05.12.2023 17:00:00,4971
05.12.2023 17:15:00,2341
05.12.2023 17:30:00,8400
05.12.2023 17:45:00,653
05.12.2023 18:00:00,4366
05.12.2023 18:15:00,906
05.12.2023 18:30:00,8999
05.12.2023 18:45:00,9431
05.12.2023 19:00:00,5767
05.12.2023 19:15:00,4827
05.12.2023 19:30:00,1595
05.12.2023 19:45:00,4491
05.12.2023 20:00:00,9705
05.12.2023 20:15:00,3172
05.12.2023 20:30:00,1408
05.12.2023 20:45:00,1999
05.12.2023 21:00:00,8244
05.12.2023 21:15:00,3123
05.12.2023 21:30:00,9399
05.12.2023 21:45:00,6562
05.12.2023 22:00:00,2143
05.12.2023 22:15:00,7871
05.12.2023 22:30:00,5688
05.12.2023 22:45:00,9973
05.12.2023 23:00:00,1839
05.12.2023 23:15:00,7209
05.12.2023 23:30:00,4397
05.12.2023 23:45:00,8026
06.12.2023 00:00:00,2088
06.12.2023 00:15:00,4426
06.12.2023 00:30:00,7079
06.12.2023 00:45:00,9477
06.12.2023 01:00:00,1368
06.12.2023 01:15:00,7114
06.12.2023 01:30:00,9926
06.12.2023 01:45:00,8572
06.12.2023 02:00:00,5729
06.12.2023 02:15:00,7060
06.12.2023 02:30:00,7596
06.12.2023 02:45:00,8035
06.12.2023 03:00:00,7940
06.12.2023 03:15:00,3936
06.12.2023 03:30:00,2133
06.12.2023 03:45:00,8406
06.12.2023 04:00:00,1668
06.12.2023 04:15:00,2241
06.12.2023 04:30:00,7948
06.12.2023 04:45:00,3779
06.12.2023 05:00:00,7331
06.12.2023 05:15:00,5328
06.12.2023 05:30:00,9622
06.12.2023 05:45:00,1840
06.12.2023 06:00:00,7467
06.12.2023 06:15:00,1057
06.12.2023 06:30:00,8182
06.12.2023 06:45:00,8642
06.12.2023 07:00:00,8850
06.12.2023 07:15:00,8143
06.12.2023 07:30:00,6648
06.12.2023 07:45:00,1316
06.12.2023 08:00:00,8472
06.12.2023 08:15:00,1910
06.12.2023 08:30:00,9806
06.12.2023 08:45:00,7175
06.12.2023 09:00:00,1539
06.12.2023 09:15:00,2739
06.12.2023 09:30:00,7202
06.12.2023 09:45:00,1540
06.12.2023 10:00:00,5063
06.12.2023 10:15:00,1521
06.12.2023 10:30:00,7059
06.12.2023 10:45:00,5275
06.12.2023 11:00:00,8922
06.12.2023 11:15:00,6634
06.12.2023 11:30:00,1443
06.12.2023 11:45:00,8405
06.12.2023 12:00:00,5619
06.12.2023 12:15:00,4652
06.12.2023 12:30:00,5924
06.12.2023 12:45:00,928
06.12.2023 13:00:00,2607
06.12.2023 13:15:00,3152
06.12.2023 13:30:00,8787
06.12.2023 13:45:00,2262
06.12.2023 14:00:00,2392
06.12.2023 14:15:00,1915
06.12.2023 14:30:00,847
06.12.2023 14:45:00,2808
06.12.2023 15:00:00,1282
06.12.2023 15:15:00,4146
06.12.2023 15:30:00,750
06.12.2023 15:45:00,8906
06.12.2023 16:00:00,6622
06.12.2023 16:15:00,1003
06.12.2023 16:30:00,6150
06.12.2023 16:45:00,7255
06.12.2023 17:00:00,2537
06.12.2023 17:15:00,6297
06.12.2023 17:30:00,8037
06.12.2023 17:45:00,8240
06.12.2023 18:00:00,720
06.12.2023 18:15:00,6664
06.12.2023 18:30:00,7120
06.12.2023 18:45:00,7820
06.12.2023 19:00:00,886
06.12.2023 19:15:00,5170
06.12.2023 19:30:00,8860
06.12.2023 19:45:00,9927
06.12.2023 20:00:00,3490
06.12.2023 20:15:00,8025
06.12.2023 20:30:00,3313
06.12.2023 20:45:00,9182
06.12.2023 21:00:00,7933
06.12.2023 21:15:00,1724
06.12.2023 21:30:00,1587
06.12.2023 21:45:00,6555
06.12.2023 22:00:00,9043
06.12.2023 22:15:00,5555
06.12.2023 22:30:00,2078
06.12.2023 22:45:00,2017
06.12.2023 23:00:00,3072
06.12.2023 23:15:00,5953
06.12.2023 23:30:00,9628
06.12.2023 23:45:00,5510
07.12.2023 00:00:00,4846
07.12.2023 00:15:00,3253
07.12.2023 00:30:00,2525
07.12.2023 00:45:00,5978
07.12.2023 01:00:00,4615
07.12.2023 01:15:00,9935
07.12.2023 01:30:00,1853
07.12.2023 01:45:00,6900
07.12.2023 02:00:00,5300
07.12.2023 02:15:00,5958
07.12.2023 02:30:00,2501
07.12.2023 02:45:00,8030
07.12.2023 03:00:00,6986
07.12.2023 03:15:00,1428
07.12.2023 03:30:00,7270
07.12.2023 03:45:00,5385
07.12.2023 04:00:00,6322
07.12.2023 04:15:00,9316
07.12.2023 04:30:00,6573
07.12.2023 04:45:00,1247
07.12.2023 05:00:00,2070
07.12.2023 05:15:00,1958
07.12.2023 05:30:00,2901
07.12.2023 05:45:00,5429
07.12.2023 06:00:00,3003
07.12.2023 06:15:00,2836
07.12.2023 06:30:00,7922
07.12.2023 06:45:00,3397
07.12.2023 07:00:00,1392
07.12.2023 07:15:00,8769
07.12.2023 07:30:00,1812
07.12.2023 07:45:00,3693
07.12.2023 08:00:00,9323
07.12.2023 08:15:00,3028
07.12.2023 08:30:00,5071
07.12.2023 08:45:00,7034
07.12.2023 09:00:00,8860
07.12.2023 09:15:00,7845
07.12.2023 09:30:00,5130
07.12.2023 09:45:00,1491
07.12.2023 10:00:00,2047
07.12.2023 10:15:00,1757
07.12.2023 10:30:00,9440
07.12.2023 10:45:00,4674
07.12.2023 11:00:00,511
07.12.2023 11:15:00,9396
07.12.2023 11:30:00,1921
07.12.2023 11:45:00,6453
07.12.2023 12:00:00,5677
07.12.2023 12:15:00,1427
07.12.2023 12:30:00,3096
07.12.2023 12:45:00,8083
07.12.2023 13:00:00,5910
07.12.2023 13:15:00,9223
07.12.2023 13:30:00,3481
07.12.2023 13:45:00,6625
07.12.2023 14:00:00,6132
07.12.2023 14:15:00,3702
07.12.2023 14:30:00,949
07.12.2023 14:45:00,2154
07.12.2023 15:00:00,4701
07.12.2023 15:15:00,5861
07.12.2023 15:30:00,6743
07.12.2023 15:45:00,1596
07.12.2023 16:00:00,8893
07.12.2023 16:15:00,8336
07.12.2023 16:30:00,9909
07.12.2023 16:45:00,2434
07.12.2023 17:00:00,1680
07.12.2023 17:15:00,8063
07.12.2023 17:30:00,3004
07.12.2023 17:45:00,3859
07.12.2023 18:00:00,8423
07.12.2023 18:15:00,5698
07.12.2023 18:30:00,8638
07.12.2023 18:45:00,9401
07.12.2023 19:00:00,7523
07.12.2023 19:15:00,6058
07.12.2023 19:30:00,9485
07.12.2023 19:45:00,1930
07.12.2023 20:00:00,3835
07.12.2023 20:15:00,7385
07.12.2023 20:30:00,9959
07.12.2023 20:45:00,6850
07.12.2023 21:00:00,7349
07.12.2023 21:15:00,4801
07.12.2023 21:30:00,5773
07.12.2023 21:45:00,5074
07.12.2023 22:00:00,2732
07.12.2023 22:15:00,8885
07.12.2023 22:30:00,9879
07.12.2023 22:45:00,1004
07.12.2023 23:00:00,8280
07.12.2023 23:15:00,7301
07.12.2023 23:30:00,7575
07.12.2023 23:45:00,8181
08.12.2023 00:00:00,6820
08.12.2023 00:15:00,3576
08.12.2023 00:30:00,9868
08.12.2023 00:45:00,9354
08.12.2023 01:00:00,3892
08.12.2023 01:15:00,6853
08.12.2023 01:30:00,6604
08.12.2023 01:45:00,8477
08.12.2023 02:00:00,501
08.12.2023 02:15:00,5782
08.12.2023 02:30:00,4521
08.12.2023 02:45:00,2772
08.12.2023 03:00:00,1154
08.12.2023 03:15:00,2415
08.12.2023 03:30:00,5572
08.12.2023 03:45:00,2462
08.12.2023 04:00:00,5823
08.12.2023 04:15:00,9028
08.12.2023 04:30:00,4680
08.12.2023 04:45:00,5489
08.12.2023 05:00:00,6601
08.12.2023 05:15:00,8530
08.12.2023 05:30:00,8523
08.12.2023 05:45:00,8938
08.12.2023 06:00:00,1916
08.12.2023 06:15:00,9212
08.12.2023 06:30:00,2740
08.12.2023 06:45:00,8428
08.12.2023 07:00:00,4713
08.12.2023 07:15:00,9925
08.12.2023 07:30:00,3526
08.12.2023 07:45:00,2126
08.12.2023 08:00:00,6063
08.12.2023 08:15:00,7392
08.12.2023 08:30:00,2652
08.12.2023 08:45:00,8591
08.12.2023 09:00:00,7033
08.12.2023 09:15:00,2467
08.12.2023 09:30:00,1057
08.12.2023 09:45:00,2304
08.12.2023 10:00:00,7459
08.12.2023 10:15:00,5711
08.12.2023 10:30:00,5021
08.12.2023 10:45:00,5075
08.12.2023 11:00:00,3553
08.12.2023 11:15:00,8094
08.12.2023 11:30:00,4492
08.12.2023 11:45:00,2374
08.12.2023 12:00:00,3385
08.12.2023 12:15:00,6738
08.12.2023 12:30:00,3202
08.12.2023 12:45:00,9488
08.12.2023 13:00:00,2982
08.12.2023 13:15:00,5496
08.12.2023 13:30:00,917
08.12.2023 13:45:00,3649
08.12.2023 14:00:00,6295
08.12.2023 14:15:00,4908
08.12.2023 14:30:00,6312
08.12.2023 14:45:00,713
08.12.2023 15:00:00,9043
08.12.2023 15:15:00,8663
08.12.2023 15:30:00,9839
08.12.2023 15:45:00,7485
08.12.2023 16:00:00,5751
08.12.2023 16:15:00,4040
08.12.2023 16:30:00,3518
08.12.2023 16:45:00,6333
08.12.2023 17:00:00,3820
08.12.2023 17:15:00,2887
08.12.2023 17:30:00,1454
08.12.2023 17:45:00,5990
08.12.2023 18:00:00,4575
08.12.2023 18:15:00,5492
08.12.2023 18:30:00,7647
08.12.2023 18:45:00,6000
08.12.2023 19:00:00,2794
08.12.2023 19:15:00,9925
08.12.2023 19:30:00,5958
08.12.2023 19:45:00,1372
08.12.2023 20:00:00,9747
08.12.2023 20:15:00,1307
08.12.2023 20:30:00,3636
08.12.2023 20:45:00,7149
08.12.2023 21:00:00,9462
08.12.2023 21:15:00,1599
08.12.2023 21:30:00,7687
08.12.2023 21:45:00,9933
08.12.2023 22:00:00,3240
08.12.2023 22:15:00,5964
08.12.2023 22:30:00,8369
08.12.2023 22:45:00,5225
08.12.2023 23:00:00,7962
08.12.2023 23:15:00,9364
08.12.2023 23:30:00,1107
08.12.2023 23:45:00,5760
09.12.2023 00:00:00,8052
09.12.2023 00:15:00,3395
09.12.2023 00:30:00,2053
09.12.2023 00:45:00,7413
09.12.2023 01:00:00,8103
09.12.2023 01:15:00,1078
09.12.2023 01:30:00,8358
09.12.2023 01:45:00,1172
09.12.2023 02:00:00,1323
09.12.2023 02:15:00,2809
09.12.2023 02:30:00,3001
09.12.2023 02:45:00,4299
09.12.2023 03:00:00,7653
09.12.2023 03:15:00,2953
09.12.2023 03:30:00,4232
09.12.2023 03:45:00,8049
09.12.2023 04:00:00,1284
09.12.2023 04:15:00,9620
09.12.2023 04:30:00,7751
09.12.2023 04:45:00,2865
09.12.2023 05:00:00,4158
09.12.2023 05:15:00,1660
09.12.2023 05:30:00,7439
09.12.2023 05:45:00,2529
09.12.2023 06:00:00,2817
09.12.2023 06:15:00,2699
09.12.2023 06:30:00,733
09.12.2023 06:45:00,3532
09.12.2023 07:00:00,5257
09.12.2023 07:15:00,9868
09.12.2023 07:30:00,6160
09.12.2023 07:45:00,5144
09.12.2023 08:00:00,5043
09.12.2023 08:15:00,8190
09.12.2023 08:30:00,6723
09.12.2023 08:45:00,2873
09.12.2023 09:00:00,2483
09.12.2023 09:15:00,5192
09.12.2023 09:30:00,7583
09.12.2023 09:45:00,1786
09.12.2023 10:00:00,7636
09.12.2023 10:15:00,8718
09.12.2023 10:30:00,4660
09.12.2023 10:45:00,1094
09.12.2023 11:00:00,4734
09.12.2023 11:15:00,4700
09.12.2023 11:30:00,3875
09.12.2023 11:45:00,1287
09.12.2023 12:00:00,6429
09.12.2023 12:15:00,7094
09.12.2023 12:30:00,7435
09.12.2023 12:45:00,7312
09.12.2023 13:00:00,1645
09.12.2023 13:15:00,2858
09.12.2023 13:30:00,6137
09.12.2023 13:45:00,7931
09.12.2023 14:00:00,3889
09.12.2023 14:15:00,1644
09.12.2023 14:30:00,2009
09.12.2023 14:45:00,7805
09.12.2023 15:00:00,2500
09.12.2023 15:15:00,2693
09.12.2023 15:30:00,700
09.12.2023 15:45:00,3276
09.12.2023 16:00:00,6278
09.12.2023 16:15:00,7976
09.12.2023 16:30:00,4076
09.12.2023 16:45:00,3273
09.12.2023 17:00:00,8048
09.12.2023 17:15:00,8757
09.12.2023 17:30:00,1755
09.12.2023 17:45:00,615
09.12.2023 18:00:00,5004
09.12.2023 18:15:00,9176
09.12.2023 18:30:00,7752
09.12.2023 18:45:00,1372
09.12.2023 19:00:00,7071
09.12.2023 19:15:00,5481
09.12.2023 19:30:00,650
09.12.2023 19:45:00,9824
09.12.2023 20:00:00,6642
09.12.2023 20:15:00,7566
09.12.2023 20:30:00,9344
09.12.2023 20:45:00,5131
09.12.2023 21:00:00,1142
09.12.2023 21:15:00,6589
09.12.2023 21:30:00,3390
09.12.2023 21:45:00,3616
09.12.2023 22:00:00,2566
09.12.2023 22:15:00,1318
09.12.2023 22:30:00,1716
09.12.2023 22:45:00,6632
09.12.2023 23:00:00,9064
09.12.2023 23:15:00,5164
09.12.2023 23:30:00,5069
09.12.2023 23:45:00,9762
10.12.2023 00:00:00,8004
10.12.2023 00:15:00,9038
10.12.2023 00:30:00,3514
10.12.2023 00:45:00,9471
10.12.2023 01:00:00,3416
10.12.2023 01:15:00,3603
10.12.2023 01:30:00,5889
10.12.2023 01:45:00,2387
10.12.2023 02:00:00,8701
10.12.2023 02:15:00,3948
10.12.2023 02:30:00,9597
10.12.2023 02:45:00,9404
10.12.2023 03:00:00,5943
10.12.2023 03:15:00,2343
10.12.2023 03:30:00,7895
10.12.2023 03:45:00,3404
10.12.2023 04:00:00,790
10.12.2023 04:15:00,5948
10.12.2023 04:30:00,7892
10.12.2023 04:45:00,2793
10.12.2023 05:00:00,2059
10.12.2023 05:15:00,2456
10.12.2023 05:30:00,4740
10.12.2023 05:45:00,2134
10.12.2023 06:00:00,9905
10.12.2023 06:15:00,6140
10.12.2023 06:30:00,2690
10.12.2023 06:45:00,8823
10.12.2023 07:00:00,9923
10.12.2023 07:15:00,1097
10.12.2023 07:30:00,3825
10.12.2023 07:45:00,4799
10.12.2023 08:00:00,9465
10.12.2023 08:15:00,2578
10.12.2023 08:30:00,4637
10.12.2023 08:45:00,8321
10.12.2023 09:00:00,7815
10.12.2023 09:15:00,8223
10.12.2023 09:30:00,9709
10.12.2023 09:45:00,2581
10.12.2023 10:00:00,8452
10.12.2023 10:15:00,9315
10.12.2023 10:30:00,6439
10.12.2023 10:45:00,2269
10.12.2023 11:00:00,6091
10.12.2023 11:15:00,1400
10.12.2023 11:30:00,1499
10.12.2023 11:45:00,7877
10.12.2023 12:00:00,4055
10.12.2023 12:15:00,1658
10.12.2023 12:30:00,5980
10.12.2023 12:45:00,6927
10.12.2023 13:00:00,1756
10.12.2023 13:15:00,7786
10.12.2023 13:30:00,2658
10.12.2023 13:45:00,6716
10.12.2023 14:00:00,1306
10.12.2023 14:15:00,7215
10.12.2023 14:30:00,6039
10.12.2023 14:45:00,9856
10.12.2023 15:00:00,7167
10.12.2023 15:15:00,7920
10.12.2023 15:30:00,1072
10.12.2023 15:45:00,6035
10.12.2023 16:00:00,2514
10.12.2023 16:15:00,2638
10.12.2023 16:30:00,868
10.12.2023 16:45:00,3854
10.12.2023 17:00:00,5053
10.12.2023 17:15:00,9649
10.12.2023 17:30:00,7883
10.12.2023 17:45:00,2657
10.12.2023 18:00:00,5029
10.12.2023 18:15:00,2320
10.12.2023 18:30:00,5085
10.12.2023 18:45:00,3625
10.12.2023 19:00:00,8303
10.12.2023 19:15:00,3373
10.12.2023 19:30:00,7581
10.12.2023 19:45:00,6358
10.12.2023 20:00:00,6123
10.12.2023 20:15:00,9022
10.12.2023 20:30:00,9756
10.12.2023 20:45:00,8492
10.12.2023 21:00:00,1587
10.12.2023 21:15:00,4223
10.12.2023 21:30:00,4348
10.12.2023 21:45:00,4723
10.12.2023 22:00:00,5875
10.12.2023 22:15:00,1507
10.12.2023 22:30:00,2574
10.12.2023 22:45:00,8355
10.12.2023 23:00:00,3500
10.12.2023 23:15:00,2368
10.12.2023 23:30:00,6112
10.12.2023 23:45:00,3545
11.12.2023 00:00:00,5607
11.12.2023 00:15:00,3518
11.12.2023 00:30:00,7741
11.12.2023 00:45:00,1562
11.12.2023 01:00:00,6723
11.12.2023 01:15:00,5012
11.12.2023 01:30:00,2246
11.12.2023 01:45:00,9202
11.12.2023 02:00:00,1433
11.12.2023 02:15:00,7437
11.12.2023 02:30:00,8656
11.12.2023 02:45:00,1441
11.12.2023 03:00:00,5594
11.12.2023 03:15:00,1039
11.12.2023 03:30:00,3593
11.12.2023 03:45:00,9103
11.12.2023 04:00:00,4716
11.12.2023 04:15:00,3595
11.12.2023 04:30:00,9334
11.12.2023 04:45:00,3769
11.12.2023 05:00:00,3430
11.12.2023 05:15:00,8061
11.12.2023 05:30:00,3595
11.12.2023 05:45:00,9432
11.12.2023 06:00:00,7121
11.12.2023 06:15:00,8115
11.12.2023 06:30:00,6480
11.12.2023 06:45:00,3805
11.12.2023 07:00:00,6500
11.12.2023 07:15:00,5547
11.12.2023 07:30:00,6961
11.12.2023 07:45:00,5576
